time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
31-10-1996,30.5,15.5,23.5,1.4,1.4,0,27.6,44.3,117
01-11-1996,14.9,12,13.1,15.8,15.8,0,27.8,43.9,91
02-11-1996,15.1,12.6,14.4,0.6,0.6,0,17.2,32.4,68
03-11-1996,20.4,14.6,17.1,0.3,0.3,0,13.6,24.8,77
04-11-1996,23.1,16.9,20,0,0,0,8.3,12.6,90
05-11-1996,24.6,18.2,20.7,0,0,0,24.9,40.7,81
06-11-1996,21.4,14.7,17.8,0.6,0.6,0,28,47.9,69
07-11-1996,21.4,14.4,16.9,0,0,0,21.4,37.8,95
08-11-1996,17.3,12.4,14,0.7,0.7,0,19.7,32.4,111
09-11-1996,14.9,12.8,14.1,2.5,2.5,0,22.2,37.8,86
10-11-1996,17.2,14.4,15.7,1.8,1.8,0,19.9,33.8,91
11-11-1996,18.9,15.8,17,1,1,0,27.3,43.9,85
12-11-1996,16.2,8.9,12.8,0.4,0.4,0,31.7,54,70
13-11-1996,11.6,8.8,10.1,0,0,0,25.3,45,71
14-11-1996,15,9.9,12.5,0,0,0,21,34.9,78
15-11-1996,15.6,10.1,12.6,0,0,0,25.1,41,73
16-11-1996,15.1,8.6,12,0.4,0.4,0,21.9,35.6,106
17-11-1996,11.1,7.2,9,0.4,0.4,0,19.7,32.8,124
18-11-1996,12.6,5.3,8.9,0,0,0,8.7,16.9,93
19-11-1996,13.9,6.7,10.7,0,0,0,9.2,17.3,111
20-11-1996,17.2,7.9,12.2,0,0,0,8.6,17.6,116
21-11-1996,17.4,9.9,13.8,0,0,0,19.1,31.3,84
22-11-1996,17.2,11.6,14,0,0,0,17.9,29.5,94
23-11-1996,17.3,11.4,13.8,0,0,0,13.4,23.4,90
24-11-1996,17.9,10.7,13.7,0,0,0,11.5,23.4,80
25-11-1996,18.5,11.4,14.6,1.3,1.3,0,12.7,24.8,83
26-11-1996,16.5,11.9,13.6,5.3,5.3,0,15.3,26.6,100
27-11-1996,16.5,10.8,13.2,0.8,0.8,0,18.6,34.2,69
28-11-1996,15.3,8.4,11.6,8.7,8.7,0,27.6,45.4,79
29-11-1996,9.9,5.8,8.6,0.6,0.6,0,23.3,42.5,80
30-11-1996,12.6,4.3,8.7,0,0,0,18.2,33.8,79
01-12-1996,9.1,4.4,6.9,0,0,0,17.6,34.2,49
02-12-1996,7.8,5.9,7,0.6,0.6,0,7.7,15.8,324
03-12-1996,9.7,8.1,9.3,13.7,13.7,0,6.7,11.5,66
04-12-1996,9.6,6.8,8.6,11.7,11.7,0,23.7,41,99
05-12-1996,9.1,2,6.1,0,0,0,26.7,48.6,83
06-12-1996,9.1,2.2,5.6,0,0,0,14.8,26.3,148
07-12-1996,9.9,4.6,7.2,0,0,0,6.6,12.6,355
08-12-1996,9.9,5,8.1,0,0,0,5.6,10.1,177
09-12-1996,13.1,4.9,9.6,0,0,0,11.2,18,137
10-12-1996,13.2,4.6,8.2,0,0,0,10.6,18.7,151
11-12-1996,13.4,3.8,8.7,0,0,0,6.6,11.2,117
12-12-1996,13.6,3.3,8,0,0,0,7.2,12.6,191
13-12-1996,14.4,4.2,8.5,0,0,0,10.6,13,280
14-12-1996,14.3,3.8,8.3,0,0,0,7.5,15.1,40
15-12-1996,15.4,4.7,9.7,0.3,0.3,0,6.6,11.5,71
16-12-1996,13.2,9.4,11.1,2.5,2.5,0,14.4,25.2,101
17-12-1996,12.6,4.8,8.8,0.2,0.2,0,24,39.6,68
18-12-1996,10.2,4.6,6.8,0,0,0,17,33.8,84
19-12-1996,10.8,3.6,7.1,0,0,0,13.4,23.4,88
20-12-1996,11.9,3.2,7.6,0,0,0,8,16.2,161
21-12-1996,12.5,3,7.3,0,0,0,9.7,14,269
22-12-1996,14.6,4.3,9.6,0,0,0,17.4,31.7,76
23-12-1996,13.6,4,8.7,0,0,0,12.3,22.7,99
24-12-1996,14.9,4.3,9.3,0,0,0,8.6,17.6,300
25-12-1996,15.1,5.8,9.5,0,0,0,11.7,19.1,96
26-12-1996,16,6.5,10.8,0,0,0,11.2,19.1,91
27-12-1996,14.5,6.4,9.3,0,0,0,10.8,16.9,90
28-12-1996,15.3,5.8,9.9,0,0,0,9.5,17.3,106
29-12-1996,14.1,6.2,9.5,0,0,0,4.2,11.9,307
30-12-1996,15.9,6.5,11,0,0,0,6.8,13.3,348
31-12-1996,19.1,8.1,13.4,2,2,0,17.9,33.5,240
01-01-1997,13.4,4.3,9.2,0,0,0,24.7,41,24
02-01-1997,10.9,4.3,8.3,0.7,0.7,0,14.2,28.1,32
03-01-1997,10.4,5.3,7.7,7.4,7.4,0,25.2,40,2
04-01-1997,8.9,5.3,7.2,0.5,0.5,0,17.4,31.7,3
05-01-1997,5.9,0.9,3.1,0.1,0.1,0,25.3,46.4,28
06-01-1997,4.2,1.1,2.3,1.2,0.1,1.05,25.1,41.8,21
07-01-1997,5.3,-0.6,2.5,0,0,0,26.1,44.6,23
08-01-1997,3.8,-0.6,1.8,0,0,0,21.1,40.3,10
09-01-1997,6.5,0.6,3.8,0,0,0,11.2,21.2,335
10-01-1997,9,1.9,5.6,0,0,0,4.7,12.6,350
11-01-1997,10.1,2.2,5.8,0,0,0,5.2,12.6,102
12-01-1997,13.5,2.5,8.1,0,0,0,9.7,18.4,130
13-01-1997,17.3,5.4,10.9,0,0,0,25.5,42.8,21
14-01-1997,8.4,4.2,5.8,0.4,0.4,0,24.6,42.8,7
15-01-1997,9.1,4.3,6.7,5.2,5.2,0,15.3,28.8,354
16-01-1997,9.9,5.8,7.9,3.6,3.6,0,13.8,24.1,358
17-01-1997,8.6,5.9,7.3,8.3,8.3,0,22.7,37.8,357
18-01-1997,7.7,5.6,6.5,0,0,0,20.7,35.6,8
19-01-1997,9.2,3.8,6.4,0,0,0,10.3,17.3,152
20-01-1997,12.9,5,9.3,0,0,0,19.7,30.6,26
21-01-1997,12.4,4.8,8.8,0,0,0,27.2,45,22
22-01-1997,5.7,1.9,4,26.8,24.2,1.82,22.8,39.2,12
23-01-1997,4,1,2.1,7.3,3.9,2.38,25.2,42.8,359
24-01-1997,5.2,0.5,2.8,0,0,0,19.9,36.7,11
25-01-1997,6.3,-0.2,3.4,0,0,0,11.1,21.2,325
26-01-1997,9.1,-0.2,4.6,0,0,0,10.4,17.3,231
27-01-1997,11.9,1.8,6.7,0,0,0,10.9,17.3,195
28-01-1997,15.1,3.9,8.8,0,0,0,13.1,21.6,149
29-01-1997,16.2,4,10.9,1.7,1.7,0,10.5,16.2,87
30-01-1997,12.5,6.5,9.8,7.9,7.9,0,16.3,27,14
31-01-1997,13.4,6.6,9.6,4.6,4.6,0,21.3,35.3,22
01-02-1997,8.4,3.7,5.7,19.8,19.8,0,26.8,44.6,4
02-02-1997,6.1,3.4,4.8,2.4,2.4,0,26.2,45,22
03-02-1997,4.9,2.5,3.6,5.2,5,0.14,26.8,44.3,19
04-02-1997,5.4,2.5,3.8,0,0,0,17.3,31,357
05-02-1997,6.4,2.9,4.6,2.5,2.5,0,16,27.4,8
06-02-1997,6.9,2.8,4.3,20.2,20,0.14,17.1,30.6,20
07-02-1997,5.8,2.7,4.5,5.5,5.3,0.14,14.1,25.2,5
08-02-1997,8.5,4.4,6.6,0,0,0,11.3,22.7,0
09-02-1997,9.9,4.9,7.7,0,0,0,8.7,16.2,354
10-02-1997,12.1,3.7,8.4,0,0,0,21.3,34.9,15
11-02-1997,9.1,3.3,5.6,0,0,0,19.3,35.3,17
12-02-1997,10.2,3.5,6.9,0,0,0,15.5,26.3,14
13-02-1997,12,4.8,8.8,0,0,0,16.5,25.9,20
14-02-1997,9.1,6.6,7.6,4.9,4.9,0,11.9,19.4,16
15-02-1997,10.9,5.2,8.5,0,0,0,23.2,38.2,357
16-02-1997,10.1,3.3,6.7,0,0,0,21.4,37.1,16
17-02-1997,9.6,1.5,5.6,0,0,0,14.5,25.9,356
18-02-1997,12.7,2.2,7.5,0,0,0,9.7,18,358
19-02-1997,14.4,3.8,9.1,0,0,0,9,16.2,23
20-02-1997,15.2,4.1,9.7,0,0,0,9.7,14.8,201
21-02-1997,16.9,5,11.6,0,0,0,20.3,34.2,15
22-02-1997,13.8,9.2,11,2.5,2.5,0,15.6,26.6,28
23-02-1997,12.9,7.7,10.3,3.7,3.7,0,8.9,14.8,27
24-02-1997,21.1,8.9,15.5,0,0,0,10.9,20.9,167
25-02-1997,20.9,11.1,15.5,0,0,0,18.2,30.2,359
26-02-1997,19.2,11.4,14.6,0,0,0,20.9,32.8,5
27-02-1997,21.8,12.5,16.9,0,0,0,11.3,21.6,81
28-02-1997,15.1,9.2,11.3,1.9,1.9,0,25.7,42.8,356
01-03-1997,12.6,8.1,9.8,10.8,10.8,0,23.1,41.4,9
02-03-1997,13.6,6,9.7,0,0,0,15.7,31,24
03-03-1997,14.1,7.6,10.9,0,0,0,9.2,20.2,22
04-03-1997,17.1,9.6,13.7,0,0,0,6.1,15.1,105
05-03-1997,20.8,12.9,16.5,0.3,0.3,0,12.3,20.9,183
06-03-1997,21.4,14.7,17.6,1.7,1.7,0,14.5,28.4,13
07-03-1997,19.4,12.9,16,2.4,2.4,0,15.5,31.3,7
08-03-1997,22,13.9,18.1,0.3,0.3,0,8.8,19.1,93
09-03-1997,25.8,17.8,21.1,0.2,0.2,0,20,39.6,183
10-03-1997,25.8,16.8,21.1,0.5,0.5,0,15,25.9,15
11-03-1997,26.1,17.1,21.6,0,0,0,12.6,20.5,30
12-03-1997,24.2,15.6,19,0,0,0,18.4,29.2,359
13-03-1997,27.3,15.4,21.9,0.5,0.5,0,19.9,33.8,337
14-03-1997,16.2,10.1,13.8,8.4,8.4,0,32.4,54.4,5
15-03-1997,10.6,8.6,9.6,17.8,17.8,0,26.1,43.2,17
16-03-1997,9,7.8,8.3,14.9,14.9,0,24.5,43.6,26
17-03-1997,12.5,8,10.4,0,0,0,18.6,34.2,49
18-03-1997,10.4,9.2,9.8,25.9,25.9,0,20.5,32.8,11
19-03-1997,9.4,8.9,9.2,14.3,14.3,0,21.4,35.6,359
20-03-1997,11.9,9.1,10.8,0,0,0,14.7,28.1,19
21-03-1997,12.1,9.9,11,9.8,9.8,0,17.5,27.4,6
22-03-1997,12.2,9.2,10.8,0.9,0.9,0,18.8,33.8,18
23-03-1997,17.2,9.5,13,0,0,0,19.3,31,38
24-03-1997,15.7,10.1,13.1,3.2,3.2,0,19.3,36,44
25-03-1997,12.1,10.7,11.5,5.7,5.7,0,10.9,25.9,2
26-03-1997,18,11.6,14.5,4,4,0,14.1,27,9
27-03-1997,15.6,13.1,14.1,10.8,10.8,0,10.1,21.2,83
28-03-1997,15.9,13.2,14.6,2.1,2.1,0,8.1,13,272
29-03-1997,20.5,12.1,16.5,0,0,0,9.4,20.2,212
30-03-1997,21.9,14.6,18.2,1.3,1.3,0,16.2,25.9,40
31-03-1997,20,15.4,17.4,3.9,3.9,0,14.7,34.2,141
01-04-1997,24.8,16.6,20.5,4.2,4.2,0,19.2,38.9,175
02-04-1997,24.3,16.1,20.2,17.6,17.6,0,22.9,42.1,107
03-04-1997,15.7,10.3,12.5,23.3,23.3,0,30.9,50.4,10
04-04-1997,11.9,10.6,11.4,0.7,0.7,0,25.3,43.2,359
05-04-1997,17.1,11.4,14.3,0,0,0,9.1,14.4,185
06-04-1997,20.8,14.2,17.5,0.1,0.1,0,10.5,17.6,145
07-04-1997,20.8,15.4,17.9,31.9,31.9,0,15,51.8,34
08-04-1997,18.9,13.9,16.3,2.6,2.6,0,21.9,36,6
09-04-1997,16.2,12.3,13.8,5.1,5.1,0,25.2,41,13
10-04-1997,16.7,11.4,14,0,0,0,11.6,23,303
11-04-1997,21,14.5,17.8,0,0,0,8.8,17.3,342
12-04-1997,20.2,13.9,16.5,0.9,0.9,0,8.4,18.4,195
13-04-1997,22.1,16.4,19.3,19.9,19.9,0,9.1,21.2,109
14-04-1997,20.4,15.8,18.3,10.5,10.5,0,22.5,35.6,13
15-04-1997,22.8,15.2,18.7,0,0,0,16,29.2,36
16-04-1997,24,18.1,20.5,0,0,0,11.9,20.2,67
17-04-1997,20.6,16.1,18.9,17.7,17.7,0,24.5,41.4,30
18-04-1997,21.7,14.8,17.7,0.8,0.8,0,27.6,44.3,19
19-04-1997,20.5,15.4,18.6,8.3,8.3,0,16,27,46
20-04-1997,21.6,17.8,19.9,37.6,37.6,0,22.7,41.8,18
21-04-1997,22.3,16.5,18.9,0,0,0,25,42.1,18
22-04-1997,22.6,14.7,18.7,0,0,0,22.7,38.2,29
23-04-1997,17.8,14.7,15.9,1,1,0,23.6,38.5,24
24-04-1997,18.4,13.4,15.5,0,0,0,18.3,31.3,15
25-04-1997,21.1,15.1,17.8,0,0,0,11.2,22,16
26-04-1997,20.1,15.7,17.5,7.7,7.7,0,8.4,20.2,249
27-04-1997,23.5,17.1,19.9,0.5,0.5,0,10.7,18.7,164
28-04-1997,27.6,20.2,23.3,0,0,0,12.6,22.7,172
29-04-1997,28.5,20.2,23.3,6.3,6.3,0,14.4,33.1,238
30-04-1997,27.5,20.9,24.2,0,0,0,9.1,14.8,165
01-05-1997,25.3,19.6,21.9,2.4,2.4,0,15.9,29.9,171
02-05-1997,29.4,21.1,25.2,0,0,0,14.8,28.4,151
03-05-1997,31.4,23.5,27.1,0,0,0,17.3,29.5,175
04-05-1997,31.9,23.6,27.3,0,0,0,20.9,35.6,168
05-05-1997,31.1,24.5,26.9,0,0,0,19.3,34.6,171
06-05-1997,26.5,22.8,24.4,18.3,18.3,0,21.8,46.1,172
07-05-1997,28.3,19.8,24.6,37.8,37.8,0,30.6,49,2
08-05-1997,21.6,16,18.8,3.5,3.5,0,31.5,49.7,29
09-05-1997,23.6,16.9,20.8,4.9,4.9,0,20.3,37.8,122
10-05-1997,25.9,19.5,23.4,3.3,3.3,0,22,37.4,159
11-05-1997,29.4,24,26.8,0.7,0.7,0,26.7,43.2,179
12-05-1997,28.2,22.4,25,41.4,41.4,0,23.8,44.3,200
13-05-1997,24.8,22.4,23.3,54.6,54.6,0,10.2,35.6,194
14-05-1997,29.2,23.5,25.5,40.4,40.4,0,15.8,29.5,180
15-05-1997,28.4,23.6,25.1,11.8,11.8,0,14.2,30.6,287
16-05-1997,26.9,20.4,23.8,0,0,0,25.2,44.3,11
17-05-1997,27.6,21.9,24.6,0.2,0.2,0,11.3,22.3,203
18-05-1997,27.9,22,25.3,0,0,0,9.8,17.6,259
19-05-1997,29.9,21.1,25.4,0,0,0,20.6,35.3,339
20-05-1997,26.7,21.5,23.7,0,0,0,17.9,30.6,19
21-05-1997,24.5,18.4,21.3,6.6,6.6,0,14.2,29.5,10
22-05-1997,20.8,18.5,19.6,2.1,2.1,0,9.4,16.2,348
23-05-1997,26.2,20.3,23,0,0,0,8.9,20.5,340
24-05-1997,28.6,20.9,24.9,0,0,0,13.8,29.5,24
25-05-1997,29.4,22.5,25.9,0,0,0,10.8,20.2,171
26-05-1997,30.9,22.4,26.8,0,0,0,14.1,25.6,163
27-05-1997,31.9,23.8,27.8,0.3,0.3,0,29,46.1,24
28-05-1997,23.6,19.5,21.7,9.6,9.6,0,25.2,43.2,5
29-05-1997,27.1,21.1,23.7,0,0,0,13.7,27.4,252
30-05-1997,29.9,20.8,26,0,0,0,11.3,23.4,253
31-05-1997,31.5,24.8,27.8,0,0,0,17.1,28.8,179
01-06-1997,26.8,22.4,24.9,2.5,2.5,0,18.9,34.9,298
02-06-1997,28.2,22.9,25.6,1.8,1.8,0,11.9,21.6,81
03-06-1997,27.6,23.1,25.2,0,0,0,11.2,22.3,156
04-06-1997,30.8,24.1,27.3,0,0,0,14,21.6,155
05-06-1997,32.5,26.4,28.9,0,0,0,18.4,31.3,177
06-06-1997,30.1,26,27.6,13.4,13.4,0,21.8,38.5,158
07-06-1997,29.1,24.3,26,34.5,34.5,0,23.1,47.2,237
08-06-1997,28.4,22.9,25.7,2.5,2.5,0,18.5,33.1,355
09-06-1997,22.4,19.4,20.2,14.1,14.1,0,23.8,41,347
10-06-1997,26.1,19.9,23.1,0,0,0,13.4,21.2,221
11-06-1997,28.8,21.6,25.5,0,0,0,10.2,20.9,172
12-06-1997,30,25.1,27.1,0,0,0,13,21.2,55
13-06-1997,26.5,20.9,23.5,2.7,2.7,0,14.3,22.7,204
14-06-1997,28.5,21.6,25.1,0,0,0,11.3,23,42
15-06-1997,29,21.7,25.5,0,0,0,8.5,18.7,70
16-06-1997,29.3,22.6,26,0,0,0,10.6,20.2,87
17-06-1997,30.5,23.9,27.1,0,0,0,10.3,19.8,103
18-06-1997,27.8,22.4,24.9,10.5,10.5,0,16.9,31.7,22
19-06-1997,26,22.7,24.1,16.6,16.6,0,11.3,23.8,54
20-06-1997,25.9,23.8,24.8,21.3,21.3,0,12.6,19.8,39
21-06-1997,24.2,21.6,22.4,63.3,63.3,0,19.5,31.3,34
22-06-1997,23.1,21.8,22.6,29.8,29.8,0,11.2,18,45
23-06-1997,24.9,22.7,23.8,28.5,28.5,0,9.4,25.2,36
24-06-1997,27,22.5,24.4,2.6,2.6,0,14.9,33.8,345
25-06-1997,29,23.4,26.1,0.1,0.1,0,8.2,17.3,32
26-06-1997,30.3,24.9,27.5,0,0,0,13.9,22.3,21
27-06-1997,30.6,24.3,27,0.8,0.8,0,14.2,27.7,8
28-06-1997,31.4,26.5,28.7,0,0,0,10.3,19.1,100
29-06-1997,32.3,27,29.2,0.7,0.7,0,18.4,33.1,172
30-06-1997,31.5,27.5,29.2,0.9,0.9,0,21.8,41,171
01-07-1997,32.6,28.1,30.2,0,0,0,20.5,35.6,170
02-07-1997,32.7,26.5,29.3,7.8,7.8,0,16.5,30.6,159
03-07-1997,31.1,26.4,28.1,7.9,7.9,0,21.3,37.8,175
04-07-1997,29.4,25.2,26.7,3.9,3.9,0,26.4,42.8,179
05-07-1997,29.1,25,26.7,28,28,0,17.4,32.4,204
06-07-1997,28.5,25,26.2,126.3,126.3,0,16.1,35.3,228
07-07-1997,27.5,24,25.9,119.9,119.9,0,26.8,46.4,40
08-07-1997,26.4,23,24.2,30.1,30.1,0,23.1,45.4,39
09-07-1997,26.5,22.9,24.4,22.6,22.6,0,16.9,29.2,47
10-07-1997,23,22.2,22.5,72.2,72.2,0,23.4,37.8,1
11-07-1997,26.6,23.2,24.7,2.4,2.4,0,11.6,21.6,337
12-07-1997,26.1,24,24.9,11.2,11.2,0,9.5,23.4,173
13-07-1997,28,24.5,26.8,11.2,11.2,0,18.8,31,172
14-07-1997,31.4,26.6,28.8,0.4,0.4,0,22,40,184
15-07-1997,31.5,26.7,28.9,0,0,0,20.9,37.1,191
16-07-1997,31.9,27,29.3,0,0,0,21.1,37.1,181
17-07-1997,32,27.2,29.3,0,0,0,20.3,36.4,185
18-07-1997,31.2,26.5,28.7,0.7,0.7,0,22.7,40.7,184
19-07-1997,31.5,26.4,28.3,1.7,1.7,0,23.1,37.8,186
20-07-1997,32,27.1,29.1,0.4,0.4,0,20.8,38.9,187
21-07-1997,31.4,27.1,28.9,0.5,0.5,0,18.4,31.3,175
22-07-1997,31.4,26.1,28.4,7.7,7.7,0,14.2,27,161
23-07-1997,31.8,25.9,28.7,10.2,10.2,0,10.3,20.2,14
24-07-1997,31.4,26,27.9,6.6,6.6,0,8.6,23.8,19
25-07-1997,31.8,26.2,29.3,0.2,0.2,0,9.8,20.2,34
26-07-1997,32.5,27.8,30.1,0,0,0,4.8,14,30
27-07-1997,32.8,27.9,30.4,0.2,0.2,0,7.7,17.3,179
28-07-1997,33,27.9,30.3,2.3,2.3,0,10.1,20.9,162
29-07-1997,32.5,27.8,29.7,2.5,2.5,0,11.7,25.9,157
30-07-1997,32.2,27.4,29.1,23.9,23.9,0,12.3,26.6,142
31-07-1997,32.2,27.4,29.3,6.2,6.2,0,12,21.6,151
01-08-1997,32.2,27.5,29.6,2.4,2.4,0,12,23.4,156
02-08-1997,32.3,27.5,29.7,2.3,2.3,0,17.7,40.7,123
03-08-1997,30.1,25.2,27.3,44.1,44.1,0,25.3,54.4,120
04-08-1997,28.4,25.3,26.8,18.6,18.6,0,26.6,45.4,197
05-08-1997,31.5,27.1,28.6,7.5,7.5,0,10.4,23.8,174
06-08-1997,32.2,27,28.9,10.4,10.4,0,10.4,28.4,159
07-08-1997,32.6,28.2,30,2.8,2.8,0,13,24.1,184
08-08-1997,32.8,26.9,29.2,22.3,22.3,0,14.8,29.2,215
09-08-1997,29.8,26.6,28.2,4.5,4.5,0,10.4,27.4,219
10-08-1997,31.6,26.5,29.3,0,0,0,11.6,19.4,203
11-08-1997,31.6,25.8,28.4,0,0,0,14.7,28.1,185
12-08-1997,27.3,24.7,25.7,19.4,19.4,0,19.8,32.8,103
13-08-1997,29.4,25.2,27,6.6,6.6,0,11.3,18.4,54
14-08-1997,31.3,26.4,28.1,0.2,0.2,0,13.6,24.1,35
15-08-1997,31.2,25.1,27.9,0,0,0,19.2,33.5,15
16-08-1997,30,25.2,27.4,0.3,0.3,0,20.9,37.1,16
17-08-1997,30.5,25.6,27.8,0,0,0,24.9,42.5,9
18-08-1997,29.4,26,27.4,1.6,1.6,0,38.1,63.4,350
19-08-1997,29,25.7,26.9,0,0,0,33.5,55.1,282
20-08-1997,29.5,24.8,26.8,0,0,0,18.9,32,339
21-08-1997,28.4,25,26.5,0,0,0,19.2,34.2,11
22-08-1997,31.8,26.5,28.7,9.5,9.5,0,13.9,26.3,123
23-08-1997,31.4,26.9,28.3,11.1,11.1,0,13,28.8,178
24-08-1997,31,26.5,28.5,8,8,0,14,28.1,130
25-08-1997,29.7,25.7,27.4,25.9,25.9,0,11.9,29.9,135
26-08-1997,30.5,26.1,27.8,15.2,15.2,0,11.1,31,117
27-08-1997,31.9,26.4,29.4,0.5,0.5,0,8.8,21.6,115
28-08-1997,32.9,28,30.3,0,0,0,12.5,20.9,84
29-08-1997,32.8,27,29.8,0,0,0,21.1,34.9,44
30-08-1997,28,25.5,26.6,17.8,17.8,0,21.6,40.3,75
31-08-1997,29.5,25.5,27.1,11.6,11.6,0,12.4,24.1,153
01-09-1997,28.5,25.5,26.6,22.6,22.6,0,11.9,23.8,189
02-09-1997,30.4,21.5,24.8,5.3,5.3,0,34.6,56.9,15
03-09-1997,23.8,20.9,22.4,1.6,1.6,0,20.8,36.7,7
04-09-1997,25.4,20.3,22.3,0,0,0,12,24.8,5
05-09-1997,28,21.6,24.8,0,0,0,8.2,16.9,21
06-09-1997,29.3,23.9,26.3,0,0,0,9.8,17.6,32
07-09-1997,30.7,24.5,27.1,0,0,0,11,22,40
08-09-1997,30.3,24.9,26.6,1.4,1.4,0,14.6,27,118
09-09-1997,30.3,25.1,27.4,3.8,3.8,0,13.6,22.3,142
10-09-1997,30.2,25,27.2,1.7,1.7,0,9.3,20.2,113
11-09-1997,30.4,25.2,27.5,1.2,1.2,0,14.5,20.5,44
12-09-1997,30.8,25.1,27.8,0.5,0.5,0,16.9,28.4,44
13-09-1997,29.9,23.1,26.3,0,0,0,23.2,38.5,23
14-09-1997,27.4,21.9,24.4,0,0,0,23.5,39.6,16
15-09-1997,24.8,20.1,22.1,0,0,0,22.7,38.9,3
16-09-1997,25,20.8,22.7,0,0,0,15.5,28.4,356
17-09-1997,25.9,21.1,22.8,0.5,0.5,0,15.5,26.3,6
18-09-1997,26.6,19.1,23,0,0,0,20,32,11
19-09-1997,25.1,18.8,22.4,1.1,1.1,0,17.6,31.3,354
20-09-1997,20.4,16.8,18.9,2.2,2.2,0,11.5,20.2,297
21-09-1997,23.2,17.8,20.5,0,0,0,12.2,20.5,29
22-09-1997,24.5,18.6,21.1,0,0,0,13.6,24.8,21
23-09-1997,26.1,20.1,23,0,0,0,15.5,24.8,41
24-09-1997,22.1,18.1,19.8,20.8,20.8,0,13.7,22.3,351
25-09-1997,22.8,18.4,20.3,0.2,0.2,0,12.9,21.2,260
26-09-1997,22.4,17.5,19.7,0,0,0,11.8,25.2,307
27-09-1997,22,17,19.3,0,0,0,9.8,14.4,213
28-09-1997,22.4,16.8,19.7,0,0,0,8.6,15.5,193
29-09-1997,23.5,17.8,20.7,0,0,0,8,17.6,115
30-09-1997,25.3,20.2,22.4,0,0,0,7.9,18.4,142
01-10-1997,26,20.2,23,0,0,0,10.4,16.6,5
02-10-1997,27.4,21.9,24.3,0,0,0,12.8,21.2,21
03-10-1997,27.5,20.1,23.7,9,9,0,23.2,38.2,11
04-10-1997,22.1,16.5,19.3,4.8,4.8,0,25.6,43.2,11
05-10-1997,22.2,17,19.5,0.9,0.9,0,17.6,31.3,7
06-10-1997,21.3,16.9,19,3.2,3.2,0,9.8,19.4,279
07-10-1997,22.6,17.4,20.1,0,0,0,6.8,13.7,336
08-10-1997,26.1,18.4,21.9,0,0,0,9.4,19.1,56
09-10-1997,23,17.5,19.9,0,0,0,13.5,24.1,154
10-10-1997,24.7,18,21,0,0,0,7.9,13,229
11-10-1997,25.6,19.2,22.4,0.5,0.5,0,8.4,17.3,346
12-10-1997,26.8,19.5,22.9,0,0,0,5.5,11.5,304
13-10-1997,26.4,20.4,23.2,0,0,0,8.4,18.4,153
14-10-1997,24.4,20,22.2,27.5,27.5,0,15.5,30.6,24
15-10-1997,23.1,19.2,21,0,0,0,19.4,32.8,2
16-10-1997,24.4,19.7,22,0,0,0,8.4,15.5,21
17-10-1997,26,18.6,22.2,0,0,0,8,13.3,3
18-10-1997,26.9,19,22.6,0,0,0,7.2,14.8,27
19-10-1997,27,20.5,23.9,0,0,0,5.8,14.8,47
20-10-1997,27.5,21.5,24.3,0,0,0,7.9,13.3,240
21-10-1997,27.5,22.4,24.6,0,0,0,5.4,17.6,47
22-10-1997,27.5,20.4,24.6,0,0,0,6.5,11.9,113
23-10-1997,27.7,19.1,23.3,0,0,0,9.4,15.1,39
24-10-1997,26.6,18.6,22.3,1.2,1.2,0,23.9,39.6,20
25-10-1997,20.9,11.1,14.9,11.5,11.5,0,35.4,58,12
26-10-1997,12.9,11.1,12.2,1.7,1.7,0,24.9,44.3,0
27-10-1997,16.4,12.4,14.2,0,0,0,12.8,23.8,6
28-10-1997,18.1,13.1,15.3,0,0,0,10.8,21.2,6
29-10-1997,19.4,14.1,16.5,0,0,0,14.2,22.7,1
30-10-1997,20,12.6,15.9,0,0,0,19.1,33.1,13
31-10-1997,17.5,10.4,13.7,0,0,0,23.4,40,25
01-11-1997,16.3,10.4,13.1,0,0,0,15.3,29.2,21
02-11-1997,18.1,10.6,14,0,0,0,8.5,18.4,6
03-11-1997,20.8,11.2,15.5,0,0,0,9.4,15.5,293
04-11-1997,21.5,11.4,16.3,0,0,0,13.4,26.6,26
05-11-1997,17.5,9.1,13.6,0,0,0,9.5,20.5,16
06-11-1997,18.5,10.5,13.9,0,0,0,8.6,18,19
07-11-1997,20,10.4,15.3,0,0,0,8.4,14.4,21
08-11-1997,21.2,12.6,16.1,0,0,0,8,16.6,83
09-11-1997,22.9,12.9,17.3,0,0,0,9,17.6,80
10-11-1997,24.1,15.3,19.3,0,0,0,12.2,22.3,126
11-11-1997,25.4,17.4,21,1.6,1.6,0,18.1,29.9,168
12-11-1997,21.1,15.6,18.3,14.9,14.9,0,16.2,37.4,355
13-11-1997,17.4,11.9,14.2,28.3,28.3,0,18.3,45.4,325
14-11-1997,13.6,11.9,13,5.8,5.8,0,12.5,24.1,357
15-11-1997,16.5,13.4,15,1.6,1.6,0,27.2,42.5,7
16-11-1997,14,4.4,8.2,8.9,8.9,0,29.1,49,349
17-11-1997,8.6,4.1,6,0,0,0,11.6,24.1,3
18-11-1997,10.9,5.7,8.3,0,0,0,12.7,26.3,41
